Region,District,Facility Type,Total Sites,Reported Sites,Compliance (%),Week,Year,Source link,Source title,datetime_loaded
KP,Swat,IDSR Reporting Site,77,76,99,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
KP,South Waziristan (Upper),IDSR Reporting Site,93,36,39,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
KP,South Waziristan (Lower),IDSR Reporting Site,42,15,36,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
KP,Tank,IDSR Reporting Site,34,32,94,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
KP,Tor Ghar,IDSR Reporting Site,14,14,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
KP,Mohmand,IDSR Reporting Site,68,64,94,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
KP,SD Peshawar,IDSR Reporting Site,5,0,0,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
KP,SD Tank,IDSR Reporting Site,58,10,17,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
KP,Orakzai,IDSR Reporting Site,69,12,17,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
AJK,Mirpur,IDSR Reporting Site,37,37,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
AJK,Bhimber,IDSR Reporting Site,42,20,48,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
AJK,Kotli,IDSR Reporting Site,60,60,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
AJK,Muzaffarabad,IDSR Reporting Site,45,43,96,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
AJK,Poonch,IDSR Reporting Site,46,46,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
AJK,Haveli,IDSR Reporting Site,39,39,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
AJK,Bagh,IDSR Reporting Site,40,40,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
AJK,Neelum,IDSR Reporting Site,39,39,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
AJK,Jhelum Velley,IDSR Reporting Site,29,29,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
AJK,Sudhnooti,IDSR Reporting Site,27,27,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
ICT,ICT,IDSR Reporting Site,21,21,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
ICT,CDA,IDSR Reporting Site,15,8,53,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Gwadar,IDSR Reporting Site,26,26,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Kech (Turbat),IDSR Reporting Site,44,18,41,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Khuzdar,IDSR Reporting Site,74,49,66,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Killa Abdullah,IDSR Reporting Site,26,19,73,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Lasbella,IDSR Reporting Site,55,55,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Pishin,IDSR Reporting Site,69,40,58,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Quetta,IDSR Reporting Site,55,34,62,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Sibi,IDSR Reporting Site,36,20,56,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Zhob,IDSR Reporting Site,39,28,72,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Jaffarabad,IDSR Reporting Site,16,16,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Naseerabad,IDSR Reporting Site,32,32,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Kharan,IDSR Reporting Site,30,30,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Sherani,IDSR Reporting Site,15,0,0,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Kohlu,IDSR Reporting Site,75,36,48,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Chagai,IDSR Reporting Site,36,19,53,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Kalat,IDSR Reporting Site,41,40,98,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Harnai,IDSR Reporting Site,17,12,71,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Kachhi (Bolan),IDSR Reporting Site,35,13,37,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Jhal Magsi,IDSR Reporting Site,28,28,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Sohbat pur,IDSR Reporting Site,25,25,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Surab,IDSR Reporting Site,32,23,72,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Mastung,IDSR Reporting Site,45,0,0,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Loralai,IDSR Reporting Site,33,23,70,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Killa Saifullah,IDSR Reporting Site,28,22,79,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Ziarat,IDSR Reporting Site,29,0,0,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Duki,IDSR Reporting Site,31,0,0,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Nushki,IDSR Reporting Site,32,0,0,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Dera Bugti,IDSR Reporting Site,45,25,56,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Washuk,IDSR Reporting Site,46,34,74,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Panjgur,IDSR Reporting Site,38,4,11,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Awaran,IDSR Reporting Site,23,0,0,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Chaman,IDSR Reporting Site,24,0,0,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Barkhan,IDSR Reporting Site,20,20,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Hub,IDSR Reporting Site,33,27,82,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,MusaKhel,IDSR Reporting Site,41,0,0,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Balochistan,Usta Muhammad,IDSR Reporting Site,34,33,97,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
GB,Hunza,IDSR Reporting Site,32,32,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
GB,Nagar,IDSR Reporting Site,25,16,64,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
GB,Ghizer,IDSR Reporting Site,38,38,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
GB,Gilgit,IDSR Reporting Site,40,40,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
GB,Diamer,IDSR Reporting Site,62,60,97,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
GB,Astore,IDSR Reporting Site,54,54,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
GB,Shigar,IDSR Reporting Site,27,25,93,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
GB,Skardu,IDSR Reporting Site,52,52,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
GB,Ganche,IDSR Reporting Site,29,29,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
GB,Kharmang,IDSR Reporting Site,46,25,54,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Hyderabad,IDSR Reporting Site,73,70,96,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Ghotki,IDSR Reporting Site,64,64,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Umerkot,IDSR Reporting Site,43,43,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Naushero Feroze,IDSR Reporting Site,107,96,90,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Tharparkar,IDSR Reporting Site,276,233,84,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Shikarpur,IDSR Reporting Site,61,60,98,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Thatta,IDSR Reporting Site,52,52,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Larkana,IDSR Reporting Site,67,63,94,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Kamber Shadadkot,IDSR Reporting Site,71,71,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Karachi East,IDSR Reporting Site,24,19,79,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Karachi West,IDSR Reporting Site,20,20,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Karachi Malir,IDSR Reporting Site,37,17,46,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Karachi Keamari,IDSR Reporting Site,18,18,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Karachi Central,IDSR Reporting Site,12,7,58,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Karachi Korangi,IDSR Reporting Site,18,18,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Karachi South,IDSR Reporting Site,6,4,67,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Sujawal,IDSR Reporting Site,55,55,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Mirpurkhas,IDSR Reporting Site,106,98,92,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Badin,IDSR Reporting Site,124,124,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Sukkur,IDSR Reporting Site,64,63,98,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Dadu,IDSR Reporting Site,90,90,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Sanghar,IDSR Reporting Site,100,100,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Jacobabad,IDSR Reporting Site,44,43,98,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Khairpur,IDSR Reporting Site,170,168,99,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Kashmore,IDSR Reporting Site,59,57,97,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Matiari,IDSR Reporting Site,42,42,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Jamshoro,IDSR Reporting Site,75,74,99,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Tando Allahyar,IDSR Reporting Site,54,51,94,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Tando Muhammad Khan,IDSR Reporting Site,41,41,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
Sindh,Shaheed Benazirabad,IDSR Reporting Site,122,121,99,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:14Z
AJK,Mirpur,Tertiary Care Hospital,2,2,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
AJK,Bhimber,Tertiary Care Hospital,1,1,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
AJK,Kotli,Tertiary Care Hospital,1,1,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
AJK,Muzaffarabad,Tertiary Care Hospital,2,2,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
AJK,Poonch,Tertiary Care Hospital,2,2,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
AJK,Haveli,Tertiary Care Hospital,1,1,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
AJK,Bagh,Tertiary Care Hospital,1,1,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
AJK,Neelum,Tertiary Care Hospital,1,1,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
AJK,Jhelum Velley,Tertiary Care Hospital,1,1,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
AJK,Sudhnooti,Tertiary Care Hospital,1,1,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
Sindh,Karachi South,Tertiary Care Hospital,1,0,0,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
Sindh,Sukkur,Tertiary Care Hospital,1,0,0,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
Sindh,Shaheed Benazirabad,Tertiary Care Hospital,1,1,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
Sindh,Karachi East,Tertiary Care Hospital,1,1,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
Sindh,Karachi Central,Tertiary Care Hospital,1,1,100,14,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 14 Bulletin (2025).pdf,IDSR Week 14 Bulletin (2025),2026-08-16T07:23:15Z
KP,Abbottabad,IDSR Reporting Site,111,93,84,13,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 13 Bulletin (2025).pdf,IDSR Week 13 Bulletin (2025),2026-08-16T07:23:22Z
KP,Bannu,IDSR Reporting Site,238,108,45,13,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 13 Bulletin (2025).pdf,IDSR Week 13 Bulletin (2025),2026-08-16T07:23:22Z
KP,Battagram,IDSR Reporting Site,59,24,41,13,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 13 Bulletin (2025).pdf,IDSR Week 13 Bulletin (2025),2026-08-16T07:23:22Z
KP,Buner,IDSR Reporting Site,34,20,59,13,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 13 Bulletin (2025).pdf,IDSR Week 13 Bulletin (2025),2026-08-16T07:23:22Z
KP,Bajaur,IDSR Reporting Site,44,37,84,13,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 13 Bulletin (2025).pdf,IDSR Week 13 Bulletin (2025),2026-08-16T07:23:22Z
KP,Charsadda,IDSR Reporting Site,59,56,95,13,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 13 Bulletin (2025).pdf,IDSR Week 13 Bulletin (2025),2026-08-16T07:23:22Z
KP,Chitral Upper,IDSR Reporting Site,34,29,85,13,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 13 Bulletin (2025).pdf,IDSR Week 13 Bulletin (2025),2026-08-16T07:23:22Z
KP,Chitral Lower,IDSR Reporting Site,35,35,100,13,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 13 Bulletin (2025).pdf,IDSR Week 13 Bulletin (2025),2026-08-16T07:23:22Z
KP,D.I. Khan,IDSR Reporting Site,113,113,100,13,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 13 Bulletin (2025).pdf,IDSR Week 13 Bulletin (2025),2026-08-16T07:23:22Z
KP,Dir Lower,IDSR Reporting Site,74,63,85,13,2025,https://www.nih.org.pk/wp-content/uploads/2025/06/IDSR Week 13 Bulletin (2025).pdf,IDSR Week 13 Bulletin (2025),2026-08-16T07:23:22Z
